Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-14,158.498,159.803,152.081,155.089,3026200,0.0,0.0
2022-01-18,152.287,155.736,152.287,153.931,1937800,0.0,0.0
2022-01-19,154.358,156.006,152.606,153.278,1537800,0.0,0.0
2022-01-20,154.225,156.305,150.369,150.609,2691200,0.0,0.0
2022-01-21,150.32,150.678,145.257,145.615,13531000,0.0,0.0
2022-01-24,144.722,152.194,143.775,151.62,2863000,0.0,0.0
2022-01-25,148.711,149.977,145.703,147.165,1713000,0.0,0.0
2022-01-26,148.353,149.874,142.274,143.29,2019800,0.0,0.0
2022-01-27,145.193,146.371,139.821,140.302,1822400,0.0,0.0
2022-01-28,140.405,143.996,137.893,143.986,1642200,0.0,0.0
2022-01-31,143.702,148.186,143.206,148.127,1797800,0.0,0.0
2022-02-01,149.515,152.969,146.748,150.217,2454800,0.0,0.0
2022-02-02,152.086,159.381,149.427,159.062,3053800,0.0,0.0
2022-02-03,158.474,163.718,157.743,160.745,2519600,0.0,0.0
2022-02-04,159.17,160.446,151.046,151.88,1841800,0.0,0.0
2022-02-07,151.468,153.406,149.594,150.07,1229000,0.0,0.0
2022-02-08,150.448,153.999,149.55,152.366,1421800,0.0,0.0
2022-02-09,154.259,155.736,152.797,154.981,1147600,0.0,0.0
2022-02-10,152.179,155.255,149.56,150.698,1345000,0.0,0.0
2022-02-11,151.085,151.223,144.129,145.046,1722800,0.0,0.0
2022-02-14,145.375,146.238,143.192,144.212,1377600,0.0,0.0
2022-02-15,146.954,148.353,144.619,146.008,1174200,0.0,0.0
2022-02-16,144.614,146.111,141.99,145.841,1148000,0.0,0.0
2022-02-17,144.707,145.046,141.828,142.147,1372000,0.0,0.0
2022-02-18,142.578,143.864,140.886,141.273,1186600,0.0,0.0
2022-02-22,141.121,143.79,138.953,140.606,1671000,0.0,0.0
2022-02-23,141.043,141.975,138.227,138.585,1592400,0.0,0.0
2022-02-24,137.393,144.923,136.181,144.555,1674000,0.0,0.0
2022-02-25,143.618,149.663,143.378,149.049,1666800,0.0,0.0
2022-02-28,147.376,154.794,147.332,154.063,2895000,0.0,0.0
2022-03-01,153.106,154.775,150.125,152.29,2952400,0.15,0.0
2022-03-02,153.386,157.309,152.511,156.145,1457400,0.0,0.0
2022-03-03,156.273,160.663,156.273,159.327,1945600,0.0,0.0
2022-03-04,159.897,161.248,155.856,156.312,1360600,0.0,0.0
2022-03-07,156.283,156.882,147.959,148.308,1859600,0.0,0.0
2022-03-08,147.321,151.195,145.47,147.002,1804600,0.0,0.0
2022-03-09,150.518,151.804,147.301,150.695,1761400,0.0,0.0
2022-03-10,148.755,152.929,147.719,152.104,1175000,0.0,0.0
2022-03-11,154.127,155.929,149.83,150.454,1239400,0.0,0.0
2022-03-14,150.68,150.984,145.415,146.614,1392600,0.0,0.0
2022-03-15,148.146,152.389,146.177,151.726,1797600,0.0,0.0
2022-03-16,152.678,158.822,152.678,158.812,1480600,0.0,0.0
2022-03-17,158.075,158.728,155.64,158.507,935200,0.0,0.0
2022-03-18,158.699,161.577,155.836,161.218,1919400,0.0,0.0
2022-03-21,159.612,160.575,154.702,157.039,1310000,0.0,0.0
2022-03-22,157.496,159.711,156.411,158.576,955800,0.0,0.0
2022-03-23,157.555,157.609,153.906,154.535,898800,0.0,0.0
2022-03-24,155.36,156.253,154.068,155.507,771200,0.0,0.0
2022-03-25,155.581,156.224,149.879,154.078,1276400,0.0,0.0
2022-03-28,154.49,156.754,151.917,155.144,1329600,0.0,0.0
2022-03-29,156.209,157.427,153.214,157.216,1510200,0.0,0.0
2022-03-30,156.101,156.577,151.696,152.88,1239200,0.0,0.0
2022-03-31,153.837,155.973,146.476,146.673,2295400,0.0,0.0
2022-04-01,147.011,147.483,135.899,136.763,3912800,0.0,0.0
2022-04-04,136.552,137.922,133.846,136.375,2872400,0.0,0.0
2022-04-05,136.016,138.3,131.096,132.255,4405600,0.0,0.0
2022-04-06,130.516,132.088,127.089,128.935,2753200,0.0,0.0
2022-04-07,128.552,130.462,126.303,129.637,1966200,0.0,0.0
2022-04-08,128.97,128.97,126.367,127.634,3582400,0.0,0.0
2022-04-11,127.143,129.004,126.362,126.745,1887800,0.0,0.0
2022-04-12,127.59,130.138,126.21,127.678,2331600,0.0,0.0
2022-04-13,128.012,131.636,127.938,130.909,2440000,0.0,0.0
2022-04-14,130.354,131.818,128.886,130.011,3177000,0.0,0.0
2022-04-18,129.323,131.307,128.316,130.325,1881400,0.0,0.0
2022-04-19,130.688,135.118,130.133,134.465,2647400,0.0,0.0
2022-04-20,135.594,137.966,134.853,135.977,2629200,0.0,0.0
2022-04-21,136.557,139.749,134.479,135.083,2195000,0.0,0.0
2022-04-22,134.666,135.162,131.882,132.112,1544400,0.0,0.0
2022-04-25,131.602,137.558,131.602,137.411,2643400,0.0,0.0
2022-04-26,136.041,138.103,133.61,133.625,2784800,0.0,0.0
2022-04-27,135.162,138.084,129.416,133.566,4109000,0.0,0.0
2022-04-28,137.072,144.59,134.995,143.52,2972200,0.0,0.0
2022-04-29,141.521,144.252,137.102,137.558,2189200,0.0,0.0
2022-05-02,137.765,140.176,134.244,137.519,1859000,0.0,0.0
2022-05-03,137.936,139.537,136.066,138.256,1381200,0.0,0.0
2022-05-04,138.054,144.188,138.054,142.911,1665200,0.0,0.0
2022-05-05,140.028,141.207,136.169,139.12,2018000,0.0,0.0
2022-05-06,138.305,139.483,133.124,137.666,1624600,0.0,0.0
2022-05-09,135.442,136.468,132.437,133.178,2104600,0.0,0.0
2022-05-10,135.648,136.959,130.796,134.632,2065400,0.0,0.0
2022-05-11,133.807,136.876,132.039,132.996,1507600,0.0,0.0
2022-05-12,131.783,134.229,128.356,132.417,2269400,0.0,0.0
2022-05-13,133.384,136.601,132.825,134.121,1668200,0.0,0.0
2022-05-16,133.276,133.458,128.572,128.896,1526800,0.0,0.0
2022-05-17,131.032,133.605,129.829,133.433,1252200,0.0,0.0
2022-05-18,130.62,130.826,115.308,116.123,3704400,0.0,0.0
2022-05-19,115.146,120.44,113.589,117.105,3008400,0.0,0.0
2022-05-20,118.426,119.988,114.871,119.418,2142400,0.0,0.0
2022-05-23,120.405,123.317,119.453,122.797,2041400,0.0,0.0
2022-05-24,121.697,121.829,118.358,121.039,1538800,0.0,0.0
2022-05-25,119.772,124.393,119.639,123.435,1664800,0.0,0.0
2022-05-26,124.064,129.215,124.064,128.149,1518000,0.0,0.0
2022-05-27,128.803,130.791,128.474,129.711,1852400,0.0,0.0
2022-05-31,127.976,128.826,124.579,126.958,4180600,0.15,0.0
2022-06-01,126.933,129.367,125.557,126.555,2236000,0.0,0.0
2022-06-02,126.56,131.973,126.56,131.501,1339200,0.0,0.0
2022-06-03,130.227,133.138,129.234,131.85,1618600,0.0,0.0
2022-06-06,131.589,132.921,127.907,132.272,1974200,0.0,0.0
2022-06-07,130.252,133.772,127.523,131.284,1559800,0.0,0.0
2022-06-08,129.785,130.109,124.175,124.814,1659800,0.0,0.0
2022-06-09,124.111,127.199,123.571,124.023,1364000,0.0,0.0
2022-06-10,121.673,123.394,119.706,121.521,1697200,0.0,0.0
2022-06-13,119.451,120.734,117.017,117.843,2137800,0.0,0.0
2022-06-14,119.377,120.921,116.309,117.73,1552200,0.0,0.0
2022-06-15,118.59,121.393,117.155,119.097,1400800,0.0,0.0
2022-06-16,116.413,117.337,114.303,115.508,2044800,0.0,0.0
2022-06-17,115.68,117.106,113.91,114.107,2964400,0.0,0.0
2022-06-21,116.27,118.123,115.552,117.18,1490600,0.0,0.0
2022-06-22,115.685,117.14,114.952,115.877,1247600,0.0,0.0
2022-06-23,116.939,121.938,115.803,121.737,1696400,0.0,0.0
2022-06-24,123.035,129.018,122.907,126.702,2610000,0.0,0.0
2022-06-27,129.573,130.748,127.086,127.853,1746800,0.0,0.0
2022-06-28,127.509,130.129,122.917,123.261,1391800,0.0,0.0
2022-06-29,124.048,126.265,120.881,125.508,1418800,0.0,0.0
2022-06-30,123.408,127.681,122.469,125.994,1955200,0.0,0.0
2022-07-01,125.296,128.625,123.89,128.32,1622000,0.0,0.0
2022-07-05,126.688,127.646,124.087,127.341,1426200,0.0,0.0
2022-07-06,129.028,131.156,127.105,129.883,1174000,0.0,0.0
2022-07-07,130.916,134.77,130.537,134.554,1597800,0.0,0.0
2022-07-08,134.165,135.645,131.206,134.224,1338200,0.0,0.0
2022-07-11,132.563,133.413,131.732,132.508,1158200,0.0,0.0
2022-07-12,130.375,133.418,128.91,129.205,1914200,0.0,0.0
2022-07-13,125.065,127.509,121.707,122.573,2029800,0.0,0.0
2022-07-14,121.039,123.792,119.711,123.349,1340200,0.0,0.0
2022-07-15,125.006,127.243,124.328,125.518,1457600,0.0,0.0
2022-07-18,126.634,129.829,126.299,128.561,1479800,0.0,0.0
2022-07-19,129.804,133.669,128.639,133.059,990800,0.0,0.0
2022-07-20,132.853,136.171,132.15,135.994,1252600,0.0,0.0
2022-07-21,136.176,139.981,135.63,138.728,2172200,0.0,0.0
2022-07-22,138.885,139.667,136.437,137.145,1770200,0.0,0.0
2022-07-25,136.579,137.897,134.18,135.468,1619800,0.0,0.0
2022-07-26,134.991,136.722,132.435,134.264,1831800,0.0,0.0
2022-07-27,134.205,134.75,129.101,134.45,3534000,0.0,0.0
2022-07-28,136.088,144.794,135.724,144.126,2346200,0.0,0.0
2022-07-29,143.28,149.622,143.049,149.214,2632800,0.0,0.0
2022-08-01,147.488,150.61,146.967,149.352,1748600,0.0,0.0
2022-08-02,149.076,149.076,144.48,144.617,2263400,0.0,0.0
2022-08-03,145.512,146.249,143.6,145.374,1455000,0.0,0.0
