Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-29,25.215,25.551,24.805,25.306,13827900,0.0,0.0
2021-04-30,24.996,25.297,24.523,24.605,13237300,0.0,0.0
2021-05-03,25.042,25.924,24.996,25.67,12395600,0.0,0.0
2021-05-04,25.688,26.088,25.315,25.824,15195400,0.0,0.0
2021-05-05,26.17,27.607,25.988,27.598,22805400,0.0,0.0
2021-05-06,27.498,27.989,26.943,27.953,15034800,0.0,0.0
2021-05-07,27.553,29.108,27.462,29.008,16483400,0.0,0.0
2021-05-10,29.308,29.899,28.753,28.771,16905900,0.0,0.0
2021-05-11,28.135,28.717,27.871,28.435,18232800,0.0,0.0
2021-05-12,28.517,29.69,28.426,29.199,23375400,0.0,0.0
2021-05-13,28.817,29.536,28.489,28.89,16385800,0.0,0.0
2021-05-14,29.326,29.999,29.281,29.845,11637200,0.0,0.0
2021-05-17,29.59,31.018,29.472,30.973,14531300,0.0,0.0
2021-05-18,31.036,31.227,30.027,30.081,12438600,0.0,0.0
2021-05-19,29.472,29.581,28.799,29.108,13633600,0.0,0.0
2021-05-20,29.099,29.108,28.38,28.899,12478300,0.0,0.0
2021-05-21,29.354,29.526,28.981,29.063,8573800,0.0,0.0
2021-05-24,29.226,29.226,28.708,28.835,9755900,0.0,0.0
2021-05-25,28.771,28.935,28.271,28.417,10064400,0.0,0.0
2021-05-26,28.317,28.962,28.171,28.699,9358100,0.0,0.0
2021-05-27,28.944,29.135,28.48,28.508,14893200,0.0,0.0
2021-05-28,28.781,28.79,28.28,28.499,8307800,0.0,0.0
2021-06-01,29.188,30.22,29.179,30.074,15701900,0.125,0.0
2021-06-02,30.494,32.512,29.873,32.385,28422100,0.0,0.0
2021-06-03,32.193,33.407,32.147,33.353,19992700,0.0,0.0
2021-06-04,33.435,33.672,32.485,33.261,13756400,0.0,0.0
2021-06-07,33.353,33.59,32.567,32.722,10082500,0.0,0.0
2021-06-08,32.503,33.069,32.165,32.786,12822000,0.0,0.0
2021-06-09,32.795,33.006,32.412,32.658,9229900,0.0,0.0
2021-06-10,33.024,33.088,31.727,31.91,11364300,0.0,0.0
2021-06-11,32.311,32.567,31.745,31.864,7243600,0.0,0.0
2021-06-14,31.846,32.12,30.832,31.097,10015500,0.0,0.0
2021-06-15,31.106,31.709,31.051,31.225,9834000,0.0,0.0
2021-06-16,30.914,31.654,30.622,31.088,10924400,0.0,0.0
2021-06-17,31.024,31.289,29.124,29.654,14511300,0.0,0.0
2021-06-18,29.033,29.307,28.567,28.576,24774200,0.0,0.0
2021-06-21,28.996,30.357,28.923,30.247,11198400,0.0,0.0
2021-06-22,29.992,30.467,29.8,30.156,7675200,0.0,0.0
2021-06-23,30.64,31.124,30.019,30.028,8113100,0.0,0.0
2021-06-24,30.184,30.458,29.709,30.375,6238300,0.0,0.0
2021-06-25,30.421,30.585,30.193,30.458,7823400,0.0,0.0
2021-06-28,30.275,30.357,29.015,29.243,11191500,0.0,0.0
2021-06-29,29.48,29.827,29.078,29.115,7321600,0.0,0.0
2021-06-30,29.316,29.572,29.106,29.234,10883200,0.0,0.0
2021-07-01,30.138,30.649,29.937,30.202,9819000,0.0,0.0
2021-07-02,29.955,30.074,29.709,29.946,7582700,0.0,0.0
2021-07-06,30.11,30.11,28.348,28.467,13943600,0.0,0.0
2021-07-07,28.421,28.64,27.462,28.019,10579700,0.0,0.0
2021-07-08,27.362,28.174,27.279,27.882,8903000,0.0,0.0
2021-07-09,28.311,28.804,27.983,28.485,8547300,0.0,0.0
2021-07-12,28.101,28.777,27.855,28.512,5799700,0.0,0.0
2021-07-13,28.238,28.43,27.818,27.955,8169700,0.0,0.0
2021-07-14,28.293,28.722,26.786,26.987,11845600,0.0,0.0
2021-07-15,26.695,27.042,26.056,26.238,12341400,0.0,0.0
2021-07-16,26.604,26.667,25.206,25.453,12381500,0.0,0.0
2021-07-19,24.229,24.585,23.663,24.339,18636600,0.0,0.0
2021-07-20,24.384,25.27,24.147,24.877,11854700,0.0,0.0
2021-07-21,25.599,26.193,25.59,25.964,12423400,0.0,0.0
2021-07-22,25.882,25.992,25.316,25.553,11761400,0.0,0.0
2021-07-23,25.827,26.284,25.224,25.946,12759200,0.0,0.0
2021-07-26,26.549,27.06,26.183,26.905,12815500,0.0,0.0
2021-07-27,26.512,26.887,26.065,26.649,9333500,0.0,0.0
2021-07-28,26.75,27.106,26.311,26.777,7088100,0.0,0.0
2021-07-29,27.27,27.38,26.786,27.069,7420800,0.0,0.0
2021-07-30,26.795,26.987,26.165,26.33,9241600,0.0,0.0
2021-08-02,26.348,27.133,25.937,26.028,12466300,0.0,0.0
2021-08-03,25.855,26.412,25.288,26.393,8724900,0.0,0.0
2021-08-04,26.037,26.256,25.215,25.234,14324200,0.0,0.0
2021-08-05,25.444,25.855,25.188,25.498,10146900,0.0,0.0
2021-08-06,25.891,26.256,25.718,25.955,6061000,0.0,0.0
2021-08-09,25.371,25.69,25.06,25.562,7758700,0.0,0.0
2021-08-10,25.745,26.138,25.635,25.955,9416000,0.0,0.0
2021-08-11,25.919,26.613,25.718,26.467,7649400,0.0,0.0
2021-08-12,26.247,26.512,25.663,26.074,7432700,0.0,0.0
2021-08-13,26.056,26.147,25.736,25.891,7430800,0.0,0.0
2021-08-16,25.508,25.553,24.996,25.371,9864300,0.0,0.0
2021-08-17,25.097,25.425,24.476,24.832,10539800,0.0,0.0
2021-08-18,24.896,25.151,24.466,24.485,9697100,0.0,0.0
2021-08-19,23.882,24.202,23.654,24.147,18962600,0.0,0.0
2021-08-20,23.836,24.275,23.672,24.165,12082300,0.0,0.0
2021-08-23,24.649,25.288,24.567,25.106,8298000,0.0,0.0
2021-08-24,25.288,26.001,25.279,25.772,8183200,0.0,0.0
2021-08-25,25.772,26.275,25.498,25.983,6545200,0.0,0.0
2021-08-26,25.8,26.119,25.59,25.69,6150300,0.0,0.0
2021-08-27,26.01,26.759,26.01,26.558,7534300,0.0,0.0
2021-08-30,26.731,26.795,25.791,25.827,6887200,0.0,0.0
2021-08-31,25.648,26.135,25.584,25.722,9872700,0.125,0.0
2021-09-01,25.749,26.052,25.511,25.667,9724400,0.0,0.0
2021-09-02,25.969,26.382,25.878,26.245,9514100,0.0,0.0
2021-09-03,26.18,26.373,25.621,25.768,6174700,0.0,0.0
2021-09-07,25.336,25.869,25.116,25.529,8178400,0.0,0.0
2021-09-08,25.648,25.804,24.401,24.456,13279700,0.0,0.0
2021-09-09,24.392,24.988,24.254,24.419,10975000,0.0,0.0
2021-09-10,24.804,24.887,24.291,24.566,7712200,0.0,0.0
2021-09-13,25.015,25.914,24.997,25.786,9877900,0.0,0.0
2021-09-14,26.116,26.135,25.272,25.382,7106200,0.0,0.0
2021-09-15,25.869,26.878,25.713,26.823,11912200,0.0,0.0
2021-09-16,26.593,26.868,26.199,26.474,8079200,0.0,0.0
2021-09-17,26.327,26.841,25.685,25.969,17376500,0.0,0.0
2021-09-20,25.107,25.419,24.502,24.997,10708200,0.0,0.0
2021-09-21,25.327,25.483,24.437,24.704,10499100,0.0,0.0
2021-09-22,25.236,25.511,24.878,24.905,10547600,0.0,0.0
2021-09-23,25.061,26.722,24.979,26.492,13562300,0.0,0.0
2021-09-24,26.336,26.942,26.208,26.612,7414100,0.0,0.0
2021-09-27,27.336,28.107,27.3,27.694,13469000,0.0,0.0
2021-09-28,28.263,28.969,28.125,28.354,19922800,0.0,0.0
2021-09-29,28.4,28.4,27.648,27.822,13176500,0.0,0.0
2021-09-30,27.767,27.841,26.978,27.189,13322800,0.0,0.0
2021-10-01,27.373,29.015,27.153,27.85,12079600,0.0,0.0
2021-10-04,28.373,28.868,28.116,28.327,16285600,0.0,0.0
2021-10-05,28.676,29.07,28.024,28.061,12264600,0.0,0.0
2021-10-06,27.602,28.015,27.043,27.465,12070700,0.0,0.0
2021-10-07,28.098,28.62,28.024,28.455,15928000,0.0,0.0
2021-10-08,28.795,29.318,28.547,29.042,11854100,0.0,0.0
2021-10-11,29.62,30.492,29.4,29.776,16941800,0.0,0.0
2021-10-12,29.767,30.694,29.556,30.162,18377900,0.0,0.0
