Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-03,38.373,39.915,38.208,39.032,3637586,0.0,0.0
2021-03-04,38.958,39.148,37.449,38.364,2462507,0.0,0.0
2021-03-05,38.694,40.402,38.521,40.286,4182298,0.0,0.0
2021-03-08,40.682,41.68,40.501,41.004,3722331,0.0,0.0
2021-03-09,40.921,41.548,40.344,40.344,3489224,0.0,0.0
2021-03-10,40.402,41.524,40.262,41.161,2681869,0.0,0.0
2021-03-11,41.136,41.243,39.742,40.542,2893619,0.0,0.0
2021-03-12,40.666,41.606,40.377,41.515,1913138,0.0,0.0
2021-03-15,41.598,41.738,40.996,41.697,2032645,0.0,0.0
2021-03-16,41.507,41.623,40.113,40.229,1707862,0.0,0.0
2021-03-17,40.229,40.963,39.932,40.963,2877374,0.0,0.0
2021-03-18,40.682,41.103,39.544,39.725,2348794,0.0,0.0
2021-03-19,39.701,40.591,39.305,40.435,5301939,0.0,0.0
2021-03-22,40.072,40.328,39.14,39.701,2428882,0.0,0.0
2021-03-23,38.958,38.958,36.401,36.541,3991790,0.0,0.0
2021-03-24,36.814,37.226,35.857,35.882,3712675,0.0,0.0
2021-03-25,35.246,36.294,35.081,36.046,3172848,0.0,0.0
2021-03-26,37.028,37.795,36.467,37.729,3906363,0.0,0.0
2021-03-29,37.985,38.595,37.276,37.366,3024827,0.0,0.0
2021-03-30,37.498,38.472,37.201,38.381,2138634,0.0,0.0
2021-03-31,38.447,38.604,37.828,38.241,1832482,0.0,0.0
2021-04-01,38.447,38.587,37.251,38.191,2094898,0.0,0.0
2021-04-05,38.447,38.851,38.051,38.595,1902914,0.0,0.0
2021-04-06,38.604,38.991,38.348,38.496,2054002,0.0,0.0
2021-04-07,38.422,38.678,37.333,37.531,2832502,0.0,0.0
2021-04-08,37.375,38.076,36.805,37.944,2252006,0.0,0.0
2021-04-09,38.232,38.513,37.886,38.34,1605054,0.0,0.0
2021-04-12,39.577,39.585,38.571,39.247,2823301,0.0,0.0
2021-04-13,39.42,39.618,38.373,38.917,2366629,0.0,0.0
2021-04-14,38.81,39.849,38.81,39.148,1918590,0.0,0.0
2021-04-15,39.329,39.626,38.917,39.494,2069110,0.0,0.0
2021-04-16,39.758,40.666,39.734,40.385,2853632,0.0,0.0
2021-04-19,40.13,40.897,39.734,40.682,2396960,0.0,0.0
2021-04-20,40.542,40.699,39.115,39.536,2169533,0.0,0.0
2021-04-21,39.395,41.466,39.28,41.359,2688458,0.0,0.0
2021-04-22,41.606,41.672,40.344,40.864,2174190,0.0,0.0
2021-04-23,41.136,42.241,41.037,42.043,2003450,0.0,0.0
2021-04-26,42.274,42.794,41.557,41.647,1894621,0.0,0.0
2021-04-27,41.482,41.763,41.26,41.334,1854520,0.0,0.0
2021-04-28,41.293,41.986,41.268,41.623,1403869,0.0,0.0
2021-04-29,41.738,41.738,40.154,40.715,2405594,0.0,0.0
2021-04-30,40.443,40.855,39.874,40.072,2134544,0.0,0.0
2021-05-03,40.352,40.798,40.039,40.633,2356973,0.0,0.0
2021-05-04,40.245,40.385,39.247,40.006,2331526,0.0,0.0
2021-05-05,40.822,42.216,40.674,42.167,3039822,0.0,0.0
2021-05-06,42.266,43.289,42.076,43.083,2346522,0.0,0.0
2021-05-07,42.819,44.485,42.084,44.378,2645630,0.0,0.0
2021-05-10,44.493,44.716,43.627,43.66,2305171,0.0,0.0
2021-05-11,42.893,43.355,41.788,42.604,1983342,0.0,0.0
2021-05-12,42.414,42.579,40.831,41.037,1932336,0.0,0.0
2021-05-13,40.847,42.06,40.74,41.862,1682757,0.0,0.0
2021-05-14,42.398,42.497,41.73,42.423,1419546,0.0,0.0
2021-05-17,42.431,42.744,42.068,42.604,1356498,0.0,0.0
2021-05-18,42.456,42.695,42.117,42.175,1495658,0.0,0.0
2021-05-19,41.243,41.491,40.608,41.26,2289154,0.0,0.0
2021-05-20,41.243,41.342,40.476,41.029,2320280,0.0,0.0
2021-05-21,41.342,42.01,41.251,41.664,1748418,0.0,0.0
2021-05-24,41.895,41.903,41.251,41.367,1232333,0.0,0.0
2021-05-25,41.416,41.878,40.798,41.078,1605054,0.0,0.0
2021-05-26,40.979,41.697,40.558,41.672,1884056,0.0,0.0
2021-05-27,42.258,42.86,42.175,42.414,4385074,0.0,0.0
2021-05-28,42.671,42.721,41.802,42.448,1460555,0.15,0.0
2021-06-01,42.878,43.987,42.53,43.83,1725470,0.0,0.0
2021-06-02,45.725,45.874,43.49,44.202,2503290,0.0,0.0
2021-06-03,44.128,45.973,43.863,44.939,3349610,0.0,0.0
2021-06-04,44.939,45.394,44.781,45.063,2218494,0.0,0.0
2021-06-07,45.021,45.096,43.664,43.954,2245190,0.0,0.0
2021-06-08,43.623,44.442,43.283,44.351,1720358,0.0,0.0
2021-06-09,44.26,44.434,43.821,43.962,1553139,0.0,0.0
2021-06-10,44.326,44.376,43.043,43.242,1576427,0.0,0.0
2021-06-11,43.49,43.838,43.317,43.788,1264595,0.0,0.0
2021-06-14,43.672,43.854,42.861,43.01,1444197,0.0,0.0
2021-06-15,43.019,43.159,42.497,43.11,1345365,0.0,0.0
2021-06-16,42.936,43.06,42.116,42.522,1732627,0.0,0.0
2021-06-17,42.638,43.465,40.296,40.925,2600418,0.0,0.0
2021-06-18,40.42,40.428,39.179,39.377,3751981,0.0,0.0
2021-06-21,39.725,40.42,39.65,40.139,2141360,0.0,0.0
2021-06-22,40.139,40.486,39.807,40.13,2452965,0.0,0.0
2021-06-23,40.296,40.47,39.899,40.089,1608349,0.0,0.0
2021-06-24,40.668,40.801,39.899,40.362,1697298,0.0,0.0
2021-06-25,40.652,40.9,40.163,40.511,2866242,0.0,0.0
2021-06-28,40.453,40.503,39.336,39.659,1511448,0.0,0.0
2021-06-29,39.973,40.436,39.617,40.023,1345024,0.0,0.0
2021-06-30,39.849,40.345,39.716,40.172,1473165,0.0,0.0
2021-07-01,40.61,40.991,40.039,40.66,1489750,0.0,0.0
2021-07-02,40.685,40.685,40.056,40.66,1305037,0.0,0.0
2021-07-06,40.37,40.445,38.905,39.576,2399686,0.0,0.0
2021-07-07,39.278,39.601,38.07,38.955,1804990,0.0,0.0
2021-07-08,38.161,39.236,37.838,38.583,1965734,0.0,0.0
2021-07-09,39.46,39.89,39.162,39.559,1792722,0.0,0.0
2021-07-12,39.278,39.998,38.897,39.824,1915750,0.0,0.0
2021-07-13,39.816,39.932,39.22,39.361,2037302,0.0,0.0
2021-07-14,39.452,39.89,39.013,39.261,1995270,0.0,0.0
2021-07-15,38.897,39.41,38.756,39.17,2075813,0.0,0.0
2021-07-16,39.336,39.394,37.987,38.045,1964826,0.0,0.0
2021-07-19,37.118,37.664,36.729,37.399,2616890,0.0,0.0
2021-07-20,37.399,39.021,37.399,38.922,2051502,0.0,0.0
2021-07-21,39.369,39.981,39.129,39.294,1621754,0.0,0.0
2021-07-22,39.054,39.054,38.293,38.459,1775227,0.0,0.0
2021-07-23,38.872,39.013,38.434,38.897,1464531,0.0,0.0
2021-07-26,39.03,39.584,38.996,39.518,1401029,0.0,0.0
2021-07-27,39.245,39.741,38.98,39.203,1658219,0.0,0.0
2021-07-28,39.261,39.741,38.98,39.476,998885,0.0,0.0
2021-07-29,39.998,40.726,39.733,40.47,1524512,0.0,0.0
2021-07-30,40.13,40.933,39.998,40.536,2091944,0.0,0.0
2021-08-02,40.834,41.363,40.188,40.379,1642202,0.0,0.0
2021-08-03,40.486,41.049,39.907,40.85,2296538,0.0,0.0
2021-08-04,40.85,40.999,38.591,38.699,3361878,0.0,0.0
2021-08-05,39.03,39.46,38.384,38.5,1840434,0.0,0.0
2021-08-06,38.483,38.814,37.631,37.689,3236805,0.0,0.0
2021-08-09,37.548,38.078,37.134,37.722,2036053,0.0,0.0
2021-08-10,37.606,37.987,37.275,37.954,1509517,0.0,0.0
2021-08-11,37.97,38.839,37.581,38.732,1710362,0.0,0.0
2021-08-12,38.732,39.121,38.086,38.293,1579040,0.0,0.0
2021-08-13,38.359,38.566,37.664,37.747,1178259,0.0,0.0
2021-08-16,37.35,37.83,36.936,37.738,1564499,0.0,0.0
2021-08-17,37.167,37.383,36.257,36.985,2242237,0.0,0.0
2021-08-18,36.828,37.275,36.605,36.63,1281635,0.0,0.0
2021-08-19,36.116,36.373,34.949,35.189,1934040,0.0,0.0
2021-08-20,34.809,35.256,34.585,35.156,1763640,0.0,0.0
2021-08-23,35.388,35.479,35.049,35.09,2939968,0.0,0.0
2021-08-24,35.33,36.017,35.198,35.91,2053547,0.0,0.0
2021-08-25,36.092,36.356,35.463,35.703,2022194,0.0,0.0
2021-08-26,35.57,35.727,35.007,35.198,1776704,0.0,0.0
2021-08-27,35.347,36.133,35.198,35.992,1641406,0.0,0.0
2021-08-30,36.141,36.174,35.554,35.554,1264936,0.0,0.0
2021-08-31,35.645,35.878,35.354,35.462,2704702,0.15,0.0
2021-09-01,35.421,35.537,34.781,35.363,1928928,0.0,0.0
2021-09-02,35.462,36.06,35.097,36.052,1918818,0.0,0.0
2021-09-03,36.127,36.144,35.745,35.844,1081926,0.0,0.0
2021-09-07,35.72,36.21,35.562,35.778,1276296,0.0,0.0
2021-09-08,35.554,35.687,34.773,35.097,1222450,0.0,0.0
2021-09-09,34.856,35.678,34.806,35.396,1800333,0.0,0.0
2021-09-10,35.645,35.894,35.346,35.612,1650040,0.0,0.0
2021-09-13,36.036,36.576,35.786,36.368,1699570,0.0,0.0
2021-09-14,36.509,36.601,35.487,35.687,1685824,0.0,0.0
2021-09-15,35.861,36.426,35.595,36.335,1748418,0.0,0.0
2021-09-16,36.135,36.177,35.055,35.919,2557704,0.0,0.0
2021-09-17,35.645,35.911,35.08,35.662,4098574,0.0,0.0
2021-09-20,33.767,34.382,33.468,34.365,2776384,0.0,0.0
2021-09-21,34.498,34.822,34.041,34.532,2925314,0.0,0.0
2021-09-22,35.055,35.861,34.989,35.479,2022875,0.0,0.0
2021-09-23,36.019,37.141,35.736,36.36,3345520,0.0,0.0
2021-09-24,36.426,37.116,36.193,36.418,2178507,0.0,0.0
2021-09-27,36.376,37.24,36.252,36.792,2279043,0.0,0.0
2021-09-28,37.149,37.44,36.517,37.166,2741054,0.0,0.0
2021-09-29,37.166,37.473,36.443,36.758,1210749,0.0,0.0
2021-09-30,36.817,36.95,35.894,35.903,1950058,0.0,0.0
2021-10-01,36.26,36.767,35.761,36.418,1242557,0.0,0.0
2021-10-04,36.625,37.199,36.542,37.016,2165102,0.0,0.0
2021-10-05,37.049,37.938,36.65,37.664,2307784,0.0,0.0
2021-10-06,37.132,37.382,35.62,36.434,2807851,0.0,0.0
2021-10-07,37.132,38.453,37.041,38.038,2231786,0.0,0.0
2021-10-08,38.32,39.459,38.221,38.761,2164194,0.0,0.0
2021-10-11,38.661,39.708,38.561,38.985,1817714,0.0,0.0
2021-10-12,39.052,39.517,38.861,39.318,1906094,0.0,0.0
2021-10-13,39.168,39.367,38.379,39.151,1934381,0.0,0.0
2021-10-14,39.384,39.883,39.185,39.874,1534395,0.0,0.0
2021-10-15,40.373,40.448,38.977,39.077,2720152,0.0,0.0
2021-10-18,38.852,39.027,37.772,38.138,3076629,0.0,0.0
2021-10-19,38.221,38.57,37.972,38.071,2077971,0.0,0.0
2021-10-20,37.232,38.453,37.066,38.038,2953259,0.0,0.0
2021-10-21,38.013,38.304,37.681,38.204,1389214,0.0,0.0
2021-10-22,38.404,38.611,37.44,37.456,1340707,0.0,0.0
2021-10-25,37.722,37.963,37.365,37.797,1516787,0.0,0.0
2021-10-26,37.88,37.897,36.401,36.592,2004813,0.0,0.0
2021-10-27,36.534,37.598,36.002,37.149,1699683,0.0,0.0
2021-10-28,37.456,37.706,37.274,37.664,1095899,0.0,0.0
2021-10-29,37.598,38.096,37.274,37.448,2054910,0.0,0.0
2021-11-01,37.739,38.719,37.739,38.711,1489182,0.0,0.0
2021-11-02,38.777,39.326,38.287,39.093,3408341,0.0,0.0
2021-11-03,38.221,39.475,37.39,39.06,4034845,0.0,0.0
2021-11-04,39.716,40.215,38.561,38.694,2979387,0.0,0.0
2021-11-05,39.176,39.592,38.728,38.969,2423997,0.0,0.0
2021-11-08,39.06,39.417,38.611,38.861,2124774,0.0,0.0
2021-11-09,38.861,39.21,38.429,38.636,1481458,0.0,0.0
2021-11-10,38.478,39.617,38.404,39.06,1748986,0.0,0.0
2021-11-11,39.226,39.517,39.027,39.251,1738194,0.0,0.0
2021-11-12,39.5,40.223,39.318,40.09,1945627,0.0,0.0
2021-11-15,40.414,40.481,39.907,40.34,1598352,0.0,0.0
2021-11-16,40.713,40.813,40.198,40.215,2087173,0.0,0.0
2021-11-17,40.207,40.406,39.401,39.858,1672192,0.0,0.0
2021-11-18,39.957,40.074,38.769,38.877,3441853,0.0,0.0
2021-11-19,38.578,38.885,37.864,38.104,3753003,0.0,0.0
2021-11-22,38.221,39.849,37.888,39.367,2623138,0.0,0.0
2021-11-23,39.376,40.265,39.085,39.667,2143973,0.0,0.0
2021-11-24,39.218,39.559,38.969,39.052,1360701,0.0,0.0
2021-11-26,37.681,37.805,36.576,37.581,1940515,0.0,0.0
2021-11-29,38.412,38.52,36.916,37.232,2215768,0.0,0.0
2021-11-30,36.865,37.207,36.031,36.098,3410954,0.15,0.0
2021-12-01,37.065,37.732,35.722,35.731,2920656,0.0,0.0
2021-12-02,36.173,37.124,35.981,36.923,1997202,0.0,0.0
2021-12-03,36.782,37.065,36.114,36.598,1481117,0.0,0.0
2021-12-06,36.973,37.966,36.698,37.357,1695026,0.0,0.0
2021-12-07,37.958,38.4,37.866,37.991,1458170,0.0,0.0
2021-12-08,38.099,38.767,38.016,38.533,1363768,0.0,0.0
2021-12-09,38.35,38.667,38.116,38.466,1415229,0.0,0.0
2021-12-10,38.933,39.025,38.108,38.425,1677986,0.0,0.0
2021-12-13,38.366,38.483,37.349,37.374,1562682,0.0,0.0
2021-12-14,37.115,37.716,37.099,37.199,1724902,0.0,0.0
2021-12-15,37.04,37.307,36.248,37.249,1815782,0.0,0.0
2021-12-16,37.732,38.099,36.865,36.882,1383421,0.0,0.0
2021-12-17,36.573,37.057,36.114,36.39,4204904,0.0,0.0
2021-12-20,35.556,35.939,34.521,34.997,2817053,0.0,0.0
2021-12-21,35.364,35.781,35.264,35.756,2148176,0.0,0.0
2021-12-22,35.739,36.106,35.531,35.898,1338094,0.0,0.0
2021-12-23,36.098,36.498,35.973,36.381,1339230,0.0,0.0
2021-12-27,36.365,37.032,36.156,36.982,1202002,0.0,0.0
2021-12-28,36.865,37.566,36.865,37.457,1091810,0.0,0.0
2021-12-29,37.466,37.841,37.365,37.424,845866,0.0,0.0
2021-12-30,37.424,37.741,37.332,37.382,1015811,0.0,0.0
2021-12-31,37.407,37.741,37.382,37.591,731357,0.0,0.0
2022-01-03,37.924,38.275,37.391,37.682,2398778,0.0,0.0
2022-01-04,38.058,40.26,38.058,39.976,2297787,0.0,0.0
2022-01-05,40.451,41.185,39.918,40.009,3123432,0.0,0.0
2022-01-06,40.034,40.944,39.717,40.618,2281542,0.0,0.0
2022-01-07,40.777,41.019,40.351,40.552,1304128,0.0,0.0
2022-01-10,40.618,40.718,39.701,40.076,1744214,0.0,0.0
2022-01-11,40.076,40.535,39.651,40.518,1359792,0.0,0.0
2022-01-12,40.702,40.843,39.242,39.901,1869629,0.0,0.0
2022-01-13,40.176,41.778,40.118,41.602,2830798,0.0,0.0
2022-01-14,41.185,41.569,40.793,41.502,1232787,0.0,0.0
2022-01-18,41.294,41.411,40.543,40.835,2422066,0.0,0.0
2022-01-19,41.019,41.11,38.742,38.767,2025488,0.0,0.0
2022-01-20,38.275,38.45,37.04,37.099,2766387,0.0,0.0
2022-01-21,36.957,37.449,36.331,36.632,2022648,0.0,0.0
2022-01-24,35.614,36.965,35.063,36.84,2454214,0.0,0.0
2022-01-25,36.156,37.374,35.272,36.832,2408093,0.0,0.0
2022-01-26,37.357,37.741,36.406,36.882,1890077,0.0,0.0
2022-01-27,37.29,37.699,35.756,36.273,1679576,0.0,0.0
2022-01-28,36.014,36.114,34.605,35.581,2301877,0.0,0.0
2022-01-31,35.405,36.623,35.03,36.573,2599963,0.0,0.0
2022-02-01,36.682,37.357,36.64,37.29,2459440,0.0,0.0
2022-02-02,37.232,37.724,37.157,37.624,2257005,0.0,0.0
2022-02-03,37.499,37.799,36.79,36.882,1638226,0.0,0.0
2022-02-04,36.373,36.698,35.164,36.123,2255074,0.0,0.0
2022-02-07,36.248,36.381,35.789,36.181,1593240,0.0,0.0
2022-02-08,36.448,37.199,36.064,37.115,1812034,0.0,0.0
2022-02-09,37.274,37.716,37.207,37.299,1867811,0.0,0.0
2022-02-10,36.873,37.866,36.615,36.748,1634250,0.0,0.0
2022-02-11,36.673,37.065,35.731,36.189,2623592,0.0,0.0
2022-02-14,36.189,36.331,35.197,35.664,3063906,0.0,0.0
2022-02-15,35.839,37.899,35.631,37.766,3917382,0.0,0.0
