Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-09,121.433,121.476,119.997,120.8,1385000,0.0,0.0
2021-04-12,120.997,122.861,119.971,122.733,974400,0.0,0.0
2021-04-13,122.801,125.247,122.579,125.016,1288800,0.0,0.0
2021-04-14,124.64,125.102,122.647,122.819,725000,0.0,0.0
2021-04-15,123.554,126.051,123.494,125.914,965800,0.0,0.0
2021-04-16,126.188,126.376,124.435,124.82,1292200,0.0,0.0
2021-04-19,125.025,126.547,124.341,126.359,774500,0.0,0.0
2021-04-20,126.573,129.797,126.573,129.078,1382100,0.0,0.0
2021-04-21,129.925,130.241,128.531,128.976,1434100,0.0,0.0
2021-04-22,128.54,128.839,127.394,127.462,1066500,0.0,0.0
2021-04-23,127.317,128.121,126.325,127.453,697400,0.0,0.0
2021-04-26,127.855,127.855,126.342,126.761,1345800,0.0,0.0
2021-04-27,127.334,127.334,125.444,126.504,1082500,0.0,0.0
2021-04-28,126.898,126.992,125.358,125.854,1151600,0.0,0.0
2021-04-29,126.162,127.453,124.23,127.453,1656100,0.0,0.0
2021-04-30,128.274,132.174,127.984,131.96,2837200,0.0,0.0
2021-05-03,131.199,131.498,128.762,129.703,1607800,0.0,0.0
2021-05-04,129.685,131.806,129.591,130.848,1553100,0.0,0.0
2021-05-05,130.173,130.498,127.975,128.411,1453600,0.0,0.0
2021-05-06,128.274,129.053,126.735,127.873,1129600,0.0,0.0
2021-05-07,128.317,129.472,127.291,129.284,1312400,0.0,0.0
2021-05-10,129.882,130.421,128.907,129.155,954300,0.0,0.0
2021-05-11,128.736,128.736,126.385,127.12,1118300,0.0,0.0
2021-05-12,126.607,127.402,125.119,125.812,1094600,0.0,0.0
2021-05-13,125.923,128.266,124.956,127.368,1847400,0.0,0.0
2021-05-14,127.684,128.197,126.633,127.317,555700,0.0,0.0
2021-05-17,127.436,128.685,126.658,126.752,791400,0.0,0.0
2021-05-18,126.308,128.736,125.504,128.198,907300,0.0,0.0
2021-05-19,128.309,129.266,126.744,128.283,763700,0.0,0.0
2021-05-20,128.411,130.96,127.967,129.343,822700,0.0,0.0
2021-05-21,128.565,129.891,128.488,129.044,644400,0.0,0.0
2021-05-24,129.643,130.181,128.753,129.318,913200,0.0,0.0
2021-05-25,129.318,130.601,128.274,130.361,775800,0.0,0.0
2021-05-26,130.643,131.156,128.907,129.095,887000,0.0,0.0
